CaseNo,Address_1,DateOpened_1,CaseType,OpenClosed,Status,StatusDate_1
18020000SIGNS5           ,0 Stone Rd,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
17470000SIGNS55          ,0 Southland Dr,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
19700000SIGNS8           ,0 Virginia Ave,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
07200000SIGNS26          ,0 Fontaine Rd,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
19840000SIGNS23          ,0 Waller Ave,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
11320000SIGNS11          ,0 Larkin Rd,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
16270000SIGNS4           ,0 Romany Rd,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
00180000SIGNS4           ,0 Albany Rd,01/31/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/31/2014
10361108S                ,1108 Kalone Way,01/31/2014,Housing   ,Closed,Closed Out                                        ,07/22/2014
02500546-2               ,546 N Broadway,01/31/2014,Housing   ,Closed,Closed Out                                        ,03/04/2014
03460267-8               ,267 Castlewood Dr,01/31/2014,Housing   ,Closed,Closed Out                                        ,05/08/2014
12951203                 ,1203 Menifee Ave,01/31/2014,Housing   ,Closed,Closed Out                                        ,05/08/2014
03073745#5-2             ,3745 Camelot Dr #5,01/31/2014,Housing   ,Closed,Invalid Complaint                                 ,02/05/2014
02900907-3               ,907 Byars Ave,01/31/2014,Housing   ,Closed,Invalid Complaint                                 ,02/14/2014
18800550-3               ,550 W Third St,01/31/2014,Housing   ,Open  ,Reinspection                                      ,09/11/2014
08291333#1               ,1333 Gray Hawk Rd #1,01/31/2014,Housing   ,Closed,Resolved Complaint                                ,02/06/2014
33680050-2               ,50 Queen Ave,01/31/2014,Housing   ,Closed,Resolved Complaint                                ,03/04/2014
34492841#6               ,2841 Ryan Cir #6,01/31/2014,Housing   ,Closed,Resolved Complaint                                ,02/04/2014
15823709W3               ,3709 Red River Dr,01/31/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,02/04/2014
02290452W18              ,452 Bradley Ct,01/31/2014,Nuisance  ,Closed,Closed Nuisance                                   ,03/13/2014
09510424-456W3           ,424-456 Hollow Creek Rd,01/31/2014,Nuisance  ,Closed,Closed Nuisance                                   ,02/18/2014
10312078-2080W4          ,2078-2080 Laverne Ct,01/31/2014,Nuisance  ,Closed,Closed Nuisance                                   ,03/24/2014
13110225W19              ,225 Midland Ave,01/31/2014,Nuisance  ,Closed,Closed Nuisance                                   ,02/05/2014
19440731W14              ,731 N Upper St,01/31/2014,Nuisance  ,Closed,Closed Nuisance                                   ,02/25/2014
09510517W                ,517 Hollow Creek Rd,01/30/2014,Nuisance  ,Closed,Closed Nuisance                                   ,02/14/2014
34472854W3               ,2854 Hanna Pl,01/30/2014,Nuisance  ,Closed,Closed Nuisance                                   ,02/12/2014
13253225W2               ,3225 Mirror Lake Dr,01/30/2014,Nuisance  ,Closed,Closed Nuisance                                   ,02/24/2014
00643052W2               ,3052 Arrowhead Dr,01/30/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,01/31/2014
11211049W5               ,1049 Lane Allen Rd,01/30/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,01/31/2014
13971914W                ,1914 Nicholasville Rd,01/30/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,03/11/2014
38510941W5               ,941 Lauderdale Dr,01/30/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,02/05/2014
33680047                 ,47 Queen Ave,01/30/2014,Housing   ,Closed,Resolved Complaint                                ,03/04/2014
04350330#5-2             ,330 Codell Dr #5,01/30/2014,Housing   ,Closed,Resolved Complaint                                ,01/31/2014
15850421#51              ,421 Redding Rd #51,01/30/2014,Housing   ,Closed,Invalid Complaint                                 ,02/04/2014
13080527#F               ,527 Michigan St #F,01/30/2014,Housing   ,Closed,Invalid Complaint                                 ,02/14/2014
16160332                 ,332 Robertson St,01/30/2014,Housing   ,Closed,Invalid Complaint                                 ,02/04/2014
05111436S                ,1436 Dale Dr,01/30/2014,Housing   ,Closed,Closed Out                                        ,07/02/2014
19440662                 ,662 N Upper St,01/30/2014,Housing   ,Closed,Closed Out                                        ,06/27/2014
14380229-4               ,229 Osage Ct,01/30/2014,Housing   ,Closed,Closed Out                                        ,06/10/2014
19010000SIGNS27          ,0 Todds Rd,01/30/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,01/30/2014
05111440S                ,1440 Dale Dr,01/30/2014,Housing   ,Open  ,Housing w/Civil Penalty                           ,09/11/2014
07300236-3               ,236 Forest Park Rd,01/30/2014,Housing   ,Open  ,Housing w/Civil Penalty                           ,09/18/2014
09510437W7               ,437 Hollow Creek Rd,01/30/2014,Nuisance  ,Closed,Closed/Abated by City                             ,03/06/2014
07861840W11              ,1840 Gerald Dr,01/29/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,02/13/2014
08181305-2               ,1305 Grafton Dr,01/29/2014,Housing   ,Closed,Closed Out                                        ,05/06/2014
18751553S                ,1553 Thames Dr,01/29/2014,Housing   ,Closed,Closed Out                                        ,04/14/2014
20910124-3               ,124 Withers Ave,01/29/2014,Housing   ,Closed,Closed Out                                        ,05/05/2014
14200546-6               ,546 Ohio St,01/29/2014,Housing   ,Closed,Closed Out                                        ,05/27/2014
05090520                 ,520 Dabney Dr,01/29/2014,Housing   ,Closed,Closed Out                                        ,06/10/2014
11601749#9-2             ,1749 Liberty Rd #9,01/29/2014,Housing   ,Closed,Closed Out                                        ,07/01/2014
17523395#72-2            ,3395 Spangler Dr #72,01/29/2014,Housing   ,Closed,Invalid Complaint                                 ,02/03/2014
20671218#43-2            ,1218 Winburn #43 (Aka 1750 Mccullough Dr),01/29/2014,Housing   ,Closed,Invalid Complaint                                 ,02/14/2014
05900405S                ,405 Dudley Rd,01/29/2014,Housing   ,Open  ,Reinspection                                      ,09/09/2014
15033501#113             ,3501 Pimlico Pkwy #113,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,01/30/2014
33420041-3               ,41 Imperial Ave,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,02/13/2014
33420047-3               ,47 Imperial Ave,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,02/13/2014
17860187                 ,187 St William Dr,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,01/30/2014
13841081MH#20            ,1081 E New Circle Rd Mh#20,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,01/30/2014
13841081MH#22            ,1081 E New Circle Rd,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,01/30/2014
36170404                 ,404 Mcconnells Trce,01/29/2014,Housing   ,Closed,Resolved Complaint                                ,02/10/2014
